dimension,inputsize,keysize,threshold,nclients,dropout,phase,round,direction,size
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
100000,16,256,134,200,0.1,online,round0,sent,1040
